row_id,order_id,year,Order Date,Ship Date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,Sales,Quantity,Discount,Profit,Profit Margin,Delivery Days
6460,US-2014-133361,2014,2014-05-15,2014-05-18,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215.00,East,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.70,5.00,0.00,6.62,45.00,3.00
6461,US-2014-133361,2014,2014-05-15,2014-05-18,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215.00,East,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",37.20,5.00,0.00,9.30,25.00,3.00
6462,US-2014-133361,2014,2014-05-15,2014-05-18,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215.00,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3.00,0.00,18.89,21.00,3.00
6463,US-2014-133361,2014,2014-05-15,2014-05-18,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215.00,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,2.00,0.00,23.58,9.00,3.00
6464,US-2014-133361,2014,2014-05-15,2014-05-18,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215.00,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74.00,5.00,0.00,37.00,50.00,3.00
6465,US-2013-155404,2013,2013-09-23,2013-09-29,Standard Class,AS-10630,Ann Steele,Home Office,United States,Louisville,Kentucky,40214.00,South,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2.00,0.00,6.37,48.00,6.00
6466,CA-2012-114503,2012,2012-11-13,2012-11-17,Standard Class,AA-10375,Allen Armold,Consumer,United States,Lebanon,Tennessee,37087.00,South,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,84.96,6.00,0.20,6.37,7.50,4.00
6467,CA-2014-153080,2014,2014-05-23,2014-05-26,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90008.00,West,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7.00,0.00,25.33,37.00,3.00
6468,CA-2013-163804,2013,2013-12-03,2013-12-09,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908.00,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.40,5.00,0.00,582.23,28.00,6.00
6469,CA-2013-163804,2013,2013-12-03,2013-12-09,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908.00,East,TEC-PH-10000441,Technology,Phones,VTech DS6151,629.95,5.00,0.00,176.39,28.00,6.00
6470,CA-2013-163804,2013,2013-12-03,2013-12-09,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908.00,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,72.42,6.00,0.00,23.90,33.00,6.00
6471,CA-2012-108532,2012,2012-08-29,2012-09-02,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Detroit,Michigan,48234.00,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,131.98,2.00,0.00,35.63,27.00,4.00
6472,CA-2012-108532,2012,2012-08-29,2012-09-02,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Detroit,Michigan,48234.00,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,114.52,7.00,0.00,11.45,10.00,4.00
6473,CA-2011-151897,2011,2011-06-06,2011-06-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Houston,Texas,77070.00,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10.00,0.20,33.83,33.75,4.00
6474,CA-2013-113292,2013,2013-03-19,2013-03-21,Second Class,DB-13060,Dave Brooks,Consumer,United States,Columbia,Tennessee,38401.00,South,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,871.80,3.00,0.20,87.18,10.00,2.00
6475,CA-2011-149524,2011,2011-01-15,2011-01-16,First Class,BS-11590,Brendan Sweed,Corporate,United States,Philadelphia,Pennsylvania,19140.00,East,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,4.00,0.50,-53.29,-86.00,1.00
6476,CA-2014-140872,2014,2014-06-04,2014-06-11,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024.00,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,4.55,3.00,0.70,-3.49,-76.67,7.00
6477,CA-2014-140872,2014,2014-06-04,2014-06-11,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024.00,South,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",5.20,2.00,0.20,0.59,11.25,7.00
6478,CA-2014-140872,2014,2014-06-04,2014-06-11,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024.00,South,TEC-AC-10003832,Technology,Accessories,LogitechÃÂ P710e Mobile Speakerphone,205.99,1.00,0.20,-2.57,-1.25,7.00
6479,CA-2014-140872,2014,2014-06-04,2014-06-11,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024.00,South,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,15.55,3.00,0.20,5.44,35.00,7.00
6480,CA-2014-140872,2014,2014-06-04,2014-06-11,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024.00,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,503.96,5.00,0.20,50.40,10.00,7.00
6481,CA-2014-140872,2014,2014-06-04,2014-06-11,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024.00,South,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",24.47,7.00,0.20,1.84,7.50,7.00
6482,CA-2014-140872,2014,2014-06-04,2014-06-11,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024.00,South,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,241.57,2.00,0.20,0.00,0.00,7.00
6483,CA-2014-140872,2014,2014-06-04,2014-06-11,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024.00,South,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,110.40,2.00,0.20,-4.14,-3.75,7.00
6484,CA-2014-113908,2014,2014-06-04,2014-06-10,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011.00,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.77,2.00,0.40,-115.43,-30.00,6.00
6485,CA-2014-113908,2014,2014-06-04,2014-06-10,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011.00,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,78.66,6.00,0.00,36.18,46.00,6.00
6486,CA-2014-113908,2014,2014-06-04,2014-06-10,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011.00,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,45.36,4.00,0.00,22.23,49.00,6.00
6487,CA-2012-120621,2012,2012-03-21,2012-03-26,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540.00,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,962.08,4.00,0.20,156.34,16.25,5.00
6488,CA-2012-120621,2012,2012-03-21,2012-03-26,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540.00,South,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",12.84,3.00,0.70,-9.85,-76.67,5.00
6489,CA-2012-120621,2012,2012-03-21,2012-03-26,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540.00,South,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,295.46,14.00,0.20,96.02,32.50,5.00
6490,US-2014-148866,2014,2014-09-20,2014-09-25,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10011.00,East,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,32.40,5.00,0.00,15.55,48.00,5.00
6491,CA-2011-149594,2011,2011-09-15,2011-09-19,Standard Class,MF-18250,Monica Federle,Corporate,United States,Philadelphia,Pennsylvania,19120.00,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",103.94,4.00,0.20,16.89,16.25,4.00
6492,CA-2013-113845,2013,2013-11-21,2013-11-26,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839.00,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,289.57,2.00,0.20,10.86,3.75,5.00
6493,CA-2013-113845,2013,2013-11-21,2013-11-26,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839.00,South,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,39.72,5.00,0.20,4.47,11.25,5.00
6494,CA-2013-113845,2013,2013-11-21,2013-11-26,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839.00,South,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.77,4.00,0.20,24.48,10.00,5.00
6495,CA-2014-111262,2014,2014-10-29,2014-11-02,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095.00,Central,TEC-AC-10002167,Technology,Accessories,ImationÃÂ 8gb Micro Traveldrive Usb 2.0ÃÂ Flash Drive,24.00,2.00,0.20,-2.70,-11.25,4.00
6496,CA-2014-111262,2014,2014-10-29,2014-11-02,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095.00,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.55,3.00,0.20,5.44,35.00,4.00
6497,CA-2014-111262,2014,2014-10-29,2014-11-02,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095.00,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.18,2.00,0.20,-3.27,-12.50,4.00
6498,CA-2012-103135,2012,2012-07-24,2012-07-28,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214.00,South,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,3.00,0.00,6.07,29.00,4.00
6499,CA-2012-103135,2012,2012-07-24,2012-07-28,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214.00,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",135.09,9.00,0.00,62.14,46.00,4.00
6500,CA-2012-103135,2012,2012-07-24,2012-07-28,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214.00,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,279.86,14.00,0.00,64.37,23.00,4.00
6501,CA-2012-103135,2012,2012-07-24,2012-07-28,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214.00,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",90.06,6.00,0.00,41.43,46.00,4.00
6502,CA-2011-129147,2011,2011-11-02,2011-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256.00,East,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,539.96,6.00,0.40,-107.99,-20.00,4.00
6503,CA-2011-129147,2011,2011-11-02,2011-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256.00,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.23,7.00,0.40,-10.05,-20.00,4.00
6504,CA-2011-129147,2011,2011-11-02,2011-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256.00,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,19.24,3.00,0.70,-13.47,-70.00,4.00
6505,CA-2014-128265,2014,2014-11-18,2014-11-23,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,10011.00,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3.00,0.00,349.34,28.00,5.00
6506,CA-2013-152331,2013,2013-06-27,2013-07-01,Standard Class,LD-16855,Lela Donovan,Corporate,United States,Chicago,Illinois,60653.00,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,5.30,3.00,0.20,0.46,8.75,4.00
6507,US-2013-128909,2013,2013-10-10,2013-10-12,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143.00,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.14,4.00,0.20,5.98,31.25,2.00
6508,US-2013-128909,2013,2013-10-10,2013-10-12,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143.00,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.83,4.00,0.20,-24.96,-7.50,2.00
6509,CA-2014-102197,2014,2014-12-21,2014-12-27,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009.00,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.90,5.00,0.00,137.15,49.00,6.00
6510,CA-2014-102197,2014,2014-12-21,2014-12-27,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009.00,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.35,3.00,0.20,17.62,35.00,6.00
6511,CA-2014-102197,2014,2014-12-21,2014-12-27,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009.00,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,3.00,0.00,16.67,49.00,6.00
6512,CA-2014-167640,2014,2014-03-07,2014-03-11,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.00,West,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,6.00,0.00,8.12,34.00,4.00
6513,CA-2014-167640,2014,2014-03-07,2014-03-11,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.00,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,11.52,4.00,0.00,5.64,49.00,4.00
6514,CA-2014-167640,2014,2014-03-07,2014-03-11,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.00,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,286.93,7.00,0.00,140.60,49.00,4.00
6515,CA-2014-167640,2014,2014-03-07,2014-03-11,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.00,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,206.38,2.00,0.20,23.22,11.25,4.00
6516,US-2014-116652,2014,2014-09-16,2014-09-20,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.00,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",218.35,3.00,0.20,0.00,0.00,4.00
6517,US-2014-116652,2014,2014-09-16,2014-09-20,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.00,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.90,5.00,0.00,105.98,20.00,4.00
6518,US-2014-116652,2014,2014-09-16,2014-09-20,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.00,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,99.30,10.00,0.00,41.71,42.00,4.00
6519,US-2014-116652,2014,2014-09-16,2014-09-20,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.00,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2.00,0.00,30.51,28.00,4.00
6520,US-2014-116652,2014,2014-09-16,2014-09-20,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.00,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.69,1.00,0.20,0.84,31.25,4.00
6521,CA-2014-138289,2014,2014-01-17,2014-01-19,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201.00,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,5443.96,4.00,0.00,2504.22,46.00,2.00
6522,CA-2014-138289,2014,2014-01-17,2014-01-19,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201.00,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3.00,0.00,72.64,24.00,2.00
6523,CA-2014-138289,2014,2014-01-17,2014-01-19,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201.00,Central,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",56.07,7.00,0.00,25.23,45.00,2.00
6524,CA-2013-129308,2013,2013-07-08,2013-07-14,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120.00,East,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",10.08,2.00,0.20,3.28,32.50,6.00
6525,CA-2013-129308,2013,2013-07-08,2013-07-14,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120.00,East,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,59.99,1.00,0.40,-13.00,-21.67,6.00
6526,CA-2013-129308,2013,2013-07-08,2013-07-14,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120.00,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.72,5.00,0.70,-4.76,-83.33,6.00
6527,CA-2013-129308,2013,2013-07-08,2013-07-14,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120.00,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,9.42,5.00,0.70,-7.85,-83.33,6.00
6528,CA-2013-157791,2013,2013-12-24,2013-12-29,Second Class,CA-11965,Carol Adams,Corporate,United States,Warwick,Rhode Island,2886.00,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,4.00,0.00,899.98,45.00,5.00
6529,CA-2011-146864,2011,2011-12-22,2011-12-26,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,New York City,New York,10024.00,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,216.40,4.00,0.00,56.26,26.00,4.00
6530,CA-2011-103744,2011,2011-02-24,2011-02-28,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907.00,Central,OFF-LA-10004425,Office Supplies,Labels,Staples,6.94,3.00,0.20,2.34,33.75,4.00
6531,CA-2011-103744,2011,2011-02-24,2011-02-28,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907.00,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.43,3.00,0.80,-6.86,-155.00,4.00
6532,US-2014-107384,2014,2014-12-05,2014-12-09,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901.00,Central,OFF-AR-10001315,Office Supplies,Art,Newell 310,8.80,5.00,0.00,2.55,29.00,4.00
6533,US-2014-107384,2014,2014-12-05,2014-12-09,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901.00,Central,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,142.80,1.00,0.00,29.99,21.00,4.00
6534,US-2014-107384,2014,2014-12-05,2014-12-09,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901.00,Central,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95,5.00,0.00,143.98,36.00,4.00
6535,CA-2011-128209,2011,2011-11-17,2011-11-22,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215.00,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2152.78,3.00,0.20,726.56,33.75,5.00
6536,CA-2011-128209,2011,2011-11-17,2011-11-22,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215.00,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,10.00,0.20,-50.10,-1.25,5.00
6537,CA-2011-169684,2011,2011-10-20,2011-10-23,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918.00,South,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3.00,0.40,-147.87,-45.00,3.00
